the_geom,avg_tech,latitude,houses,avg_unemp,longitude,avg_index,avg_price,avg_basement,avg_sqft,avg_water_dist,avg_age,ind
0106000020E6100000010000000103000000010000000D01000044F922F59E915EC01C997DD0B3A347406A0A6B98A1915EC055DADC239BA3474025BDDB82A5915EC088DBA7A278A34740E82EF65CA6915EC0C5B90CC171A34740C3E0872EA8915EC0F84CD6E76AA3474022649ECDAA915EC0AB5F49DC63A347401A690DDAAB915EC09A034E8061A3474017A0FCA6B0915EC098368BC058A347406869618DB3915EC00A68067E54A34740C1857F04C5915EC0D4E763963DA34740FB48DD91B1915EC02067397D3DA347401ED271BB97915EC001F6AA5B3DA34740E061E50984915EC06F65E44A3DA347406300BDE47F915EC00AC32C103DA34740ECDCF9D170915EC0B3841C3A3DA347408372321B64915EC00AC32C103DA34740CCD6E02362915EC09ED2C8073DA34740AA8B7CF145915EC09ED2C8073DA347401BFA030132915EC09ED2C8073DA3474076275EBC1F915EC029E264FF3CA3474055CE3E170D915EC0382967683CA34740D027B91803915EC0CB1C68D13BA34740C2E2D21401915EC0498F34EF38A3474002C0058200915EC0E9737FEF36A347409EB07B1002915EC03872AB7823A3474098132009FB905EC06037DA8F14A347403E3D0373F4905EC0980E7D5704A347407B8E4B38F4905EC034F6501212A347402E2F0C3CF7905EC0F955C77E16A34740484ABB22F8905EC04B11C07119A347408E763BD7F7905EC06023481D1DA34740F1A02616F8905EC08385B0B321A34740768EC20DF8905EC08D9F50A225A347401BB2F7E3F6905EC069E8F0272AA34740205AF9B5F5905EC07727DDAD2CA34740862CE6C6F4905EC051AFF5B52EA34740C38226C3F1905EC0617647AD30A347406458C4AEED905EC07F7EE13B31A347403A680242EB905EC0AFD37CCA31A3474004BE8E1CE9905EC0BD7323F433A34740F3407AC4E8905EC04BA7695034A347404E5A6B79E5905EC057AD228B34A3474036930111E2905EC0D29F5D4C33A34740DF5E38B9DF905EC0676C6AB933A347407701175DDE905EC0B5E057A835A34740771D2E87DD905EC0C052FD6838A347407DFCA750DD905EC062A73C4F3CA3474007E5D43BDC905EC01905994A3FA34740773E3DE8D9905EC03C815D8940A34740E1BC6DA5D7905EC0BE746C5F40A347405B86BB24CE905EC0A544617138A34740745C965CC5905EC0617647AD30A34740E441E9B0C2905EC05A2A05F52DA34740552B7EDFBF905EC0B50A196F2BA3474070F768A9BC905EC0B16E525E2BA347403CD9DF2BBA905EC034AB31772DA34740A078961FB8905EC00C0CF17A30A3474023DBFDCBB5905EC0A544617138A34740527294D8B5905EC0F42B04C93BA3474053C6502CB7905EC0F3099B1C3EA3474016906934B9905EC00214CF6740A347400BD275A1B9905EC0E17D4D4A41A34740706C345EBA905EC010C8CAC342A3474086C8C27FBA905EC0D4CCC3B645A34740B39CF6ECB9905EC0BCB921B248A3474053C6502CB7905EC091632AE44AA34740ED308AA6B3905EC0F90C072B4EA34740EF14FCA6B0905EC0ED91105D50A34740B1387F96AE905EC0DA34702A52A34740790221C9AC905EC0619179C553A34740CF57F981AB905EC0D013F46C56A3474025018E8EAB905EC04884ED5F59A347401268620CAC905EC0D37272395EA34740114C4BE2AC905EC07DF6DAA161A34740D869A968AC905EC0A66E198865A34740C49905EFAB905EC0F275E96168A34740A32F09C1AA905EC01AD98E226BA347409B55872EA8905EC0E4F77B6473A347401057F1ACA4905EC013A363997EA3474012CB8F2FA1905EC098644A658AA347401694A0629C905EC07F82E6559DA34740B9108AC399905EC046123CDBA3A347409932783D98905EC06E84E6A8A3A34740638256849B905EC053675BBA82A3474028D859349D905EC0DEBFFB1873A3474077865D4D9E905EC0708BBA0D6AA3474077B90A40A3905EC03FFD7EC344A34740D5C7552AA8905EC0B56D28AE2AA3474019B7AF53AC905EC0EFE1A0A014A3474022598CBCAC905EC0914EFA7612A3474024A850D9B0905EC07E990EF8FCA2474059E2F080B2905EC05D2F30F5F3A24740E11D2463B5905EC0A290B5A7E4A24740C5C6044EB6905EC0E53FCF72D9A24740810A5817B7905EC02990B262B8A247402D2426AAB7905EC02DB91C25AFA24740BB1E7A51BB905EC04D02DB7399A247408E499087BE905EC0CAE1812381A24740F8F62B5DC1905EC0EFEF92A46BA24740DFD6843FC3905EC04A17F00F5BA24740889DC3B0C3905EC0C583E94658A247407B37CE4BC5905EC01947AB0D4EA2474072732C25CB905EC0ED20ECA529A24740148DE862D3905EC0B30BFDDAFAA14740469452EDD3905EC06A173EA9F6A147404DE39F34D4905EC0653D2C45F2A147407B27A71FD4905EC091DBD656ECA1474068AA92C7D3905EC0367D38B9DFA147408CC0D2A1D3905EC01381B85ED3A14740D3E75A1FD6905EC07AD5CA9BC3A147402125D55DD9905EC026DE04A8A9A14740B1B00BE4D9905EC03EFE0D9D9EA14740EA92AD5DDA905EC0F63D41D994A14740BAC7B301D8905EC0618BCF177BA14740900E6A8CD6905EC0BF4601BD70A147404F8AEBA9D5905EC08DECFB7266A147401F9F9849D4905EC0F09DAE1056A14740633F2E56D4905EC049C668CA4EA14740BA1F3B5AD5905EC01ACB2EE23BA1474060070002D6905EC03A03AF4335A147400B5A291BD6905EC072D7793C2DA147409E5406EDD5905EC0568684ED27A14740293D33D8D4905EC0FD64DC3521A147402C75612CD3905EC041B1F9F719A1474020DCBED4CF905EC0A14BE7120EA147404AD6F9D9C8905EC04CFC8B87F7A04740CF33694FC9905EC04CFC8B87F7A04740A23D7024D0905EC07F913655F7A0474062B4F90AD2905EC0E4DD6F44F7A047403913FCBAD3905EC00ADAA733F7A047404BC7880AD5905EC03080442BF7A04740B5045162D7905EC097721A12F7A04740C37636C5E3905EC00CDD4694F6A047404A6BCA83F4905EC0CFAD0038F6A04740FD9E6DF607915EC08F78F2CAF5A04740353E3B5112915EC02CF11077F5A04740EDF4990645915EC0543829ABE9A047405428E9C550915EC0151613A3E7A0474016D6EAA353915EC07BE63D25E7A04740474C724F57915EC045B7AF9AE7A04740C8002A965B915EC04A1F1C3EE9A04740D2F280785D915EC0110A6331EAA04740896DC30E63915EC01A9D05F2ECA04740E5287FD767915EC0A52A47AAEFA04740AA09B7D26B915EC00806D562F0A047404B82D52E6D915EC0B0454641F0A04740221C92B06F915EC0F9CCF00EF0A047407646E26F7B915EC0AA71732CEFA047409576449083915EC07F5001E5EFA04740221911DF89915EC0779798A1F1A047400ABCCC608C915EC0918D7F30F0A04740A23D9CA38E915EC06ACEE3A1EFA047402BFB40959A915EC0505D5680EFA04740482C5912A0915EC083548E6FEFA04740659516B9A7915EC0C08F6556EFA0474008B4CA2DAD915EC00BD79E45EFA047408DC47516BD915EC0709ABAF1EEA04740A9C25776C1915EC0F98490D8EEA047400167F44BC4915EC0F98490D8EEA0474031EF1989D0915EC0F43D57E9EEA04740BD5D8388D4915EC0709ABAF1EEA047404B1AFB47DF915EC040D82BD0EEA047402F0DA818E7915EC0E51203B7EEA047400C66855FEA915EC05DB69FAEEEA047407E6E5E7AFB915EC040D82BD0EEA0474069072A8E03925EC00100E60AEFA04740F6EA5E4205925EC0DBB8AC1BEFA047408DBA3C450E925EC02EF82A67EFA0474031322E6F0E925EC0C08F6556EFA0474021378B2617925EC0DBB8AC1BEFA047403D6964AC36925EC0CCD8D906EEA047401AC241F339925EC075C2AFEDEDA047402D842AFA43925EC0DB08E9DCEDA04740C7205B0A48925EC0C0C70489EDA0474020C0FFA84D925EC0E60D3E78EDA047409114701E4E925EC02D01DC6FEDA04740F335982155925EC037FA68FAECA047402A0C554964925EC08EE62670EBA04740C5A38D226B925EC05B8FB328ECA0474089D937CE6D925EC0DA192607ECA047403A0A255470925EC060B1FAEDEBA0474088F3E23E72925EC080F633DDEBA047401647EB7074925EC0DC5D8CE1EAA04740E6E6CC5B75925EC07F57E17CEAA04740F70662247B925EC0AF31EF52EAA047405119EFE87F925EC0057DD3A6EAA047406EEFFE3BA2925EC0356CC1FEEBA04740998B0455A3925EC0DA192607ECA04740245D4768CB925EC0AD246891EDA047405B271492CC925EC09081CB99EDA047409D1B66F2CD925EC09081CB99EDA0474026368A73D4925EC0D96AA180EDA04740DDB0CC09DA925EC0E60D3E78EDA04740F47C2EA9DA925EC02D01DC6FEDA047409F436D1ADB925EC0AA71732CEFA0474041F3036EDD925EC018910DA5F6A0474004BD1C76DF925EC074A7C632FDA04740044B7E83F6925EC0A8219F573CA147404DA97EF8F9925EC01449983446A1474071A5A7380E935EC09C91EDE87FA1474015FC890112935EC09DD8AB048BA14740151320CA17935EC0E4E3FB389AA14740B7895B971A935EC0A606A587A1A14740B563CBD424935EC08D972FBABCA14740B07F59D427935EC011D12BD2C4A147403119B04D2A935EC0F13FAC70CBA14740AEB648A12C935EC0CF4A48BBD1A1474025E53AA92F935EC0DE8E2827DAA14740A746ECF82F935EC0A334A709DBA14740ECC6280131935EC06234056EDDA14740F4DC1AC231935EC0C57F3922DFA147402BD21BD654935EC0782908793DA247408688DF675C935EC071BB3C2652A24740E83D76C762935EC03E405F9D63A2474086099B1A68935EC08E5840C571A24740335616A06D935EC003AD587380A24740F98BC04B70935EC0ABFF0F9887A247408D950EED63935EC0F14BDEC490A24740D6C0616F62935EC0E436F99E91A24740C40CD51F61935EC0A901060C92A2474072B785915E935EC07AFFCC1C92A24740C131265B5D935EC02E8388C091A247401A83BC395C935EC0D294C21891A24740DD5283D558935EC0AED947718EA24740420E51F355935EC0B01F84328DA247404C21B73654935EC0251813BD8CA24740A3B2FF1D51935EC04614BE8A8CA247402F4D1E4949935EC0973FB0B48CA2474088F63B8045935EC0D14077C58CA24740B4F6241939935EC032EEE7A38CA24740AC5813B534935EC096CEBB218DA247405C7397A432935EC0F6ABC88E8DA2474085F933272F935EC0ED01C8BC8EA24740C69EC16A2C935EC0A6D8D4298FA24740212CC87729935EC07AD7295C8FA247400B0D60E124935EC004B1A9108FA2474027A69DB81C935EC0DAD9D5928EA247403860D89B18935EC0DAD9D5928EA24740FA55A6CF0E935EC0CCD90E828EA24740061058880E935EC0E915E1BDA3A24740D37C03560E935EC097A1DC4FC6A24740D37C03560E935EC0F214022EC8A2474048401A170E935EC0FF177F83F6A247407F5F59F10D935EC082D8E46E10A34740ABA360DC0D935EC0EB2339DE1DA347402E953EAE0D935EC071688EAF3DA34740C18F1B800D935EC081BED6AA5DA347402EB155D80C935EC07ACF1A31B3A3474055C6D4A9F2925EC0B804B728B3A34740C21297FBE4925EC0FB395320B3A347408835EDB8E1925EC05FC9FDEDB2A34740EE0D885DDB925EC053BFF017B3A34740B5FD3028D3925EC0F9B8D3D4B2A34740972356D0B4925EC090F8AABBB2A34740BE7B3D97A9925EC0A92D47B3B2A347403955B24291925EC05FC9FDEDB2A3474017E4BD4D7F925EC025BAD26BB3A34740A619C11A67925EC09F94608DB3A34740820181B053925EC0E4740C5BB3A34740C474175E49925EC0D129289EB3A3474056BB02603C925EC05DFF987CB3A34740BAEC518F34925EC09F94608DB3A34740DDEA454431925EC0395FC495B3A34740FBA8C9AA08925EC0395FC495B3A347402BFB805CE2915EC08AF48C0FB3A347406BC61538D9915EC0FBC9FC84B3A3474055D1EB67B1915EC09013E0D8B3A34740A093CF5CA7915EC082D2360BB4A3474044F922F59E915EC01C997DD0B3A34740,0.11,47.26766327,39,6.33,-122.2812035,0.38,300029.36,0.26,2129.18,1.77,34.46,1
0106000020E610000001000000010300000001000000AD00000032E565D6528F5EC0BEE0CFBD87A34740C4535800538F5EC0338753E751A34740526FBB08538F5EC08C2C06D847A347404CD25F014C8F5EC07B06CEE847A347407F402EDD248F5EC01E07A16648A34740E24FB84E238F5EC02FC45BCAF9A24740BB064257228F5EC09586B7CCE9A247403CF81F29228F5EC023D0839ECDA2474007FBA50C1C8F5EC0F4A74AAFCDA247409708A2B1F68E5EC0F6B5F313CEA24740D9A13FF7E58E5EC0868C4946CEA24740267EC3B0C38E5EC0DF2491A2CEA24740A98BB8ACC28E5EC06718B534B7A2474053FE3ACAC18E5EC02F69D3B9A2A24740424AAE7AC08E5EC0E0C2257B84A247407DF4AACABE8E5EC08491E2395BA24740F0481B40BF8E5EC072A6B05758A24740A24219F9BC8E5EC0216AE8DD58A247405C1B917BBA8E5EC0216AE8DD58A24740365E052CB98E5EC017425F402FA2474075AF4DF1B88E5EC08052E00A28A24740310FB8E4B88E5EC0CA4D9E8026A24740773B3899B88E5EC094C096CD1CA24740B28C805EB88E5EC097B4B38F15A24740221E8E34B88E5EC05FFC6B0E10A24740F3DDC823B88E5EC00D13D4230DA24740AD3D3317B88E5EC0B71FA2D80AA24740A30F6C06B88E5EC07F5BD09508A2474098E1A4F5B78E5EC035602B6C06A2474056410FE9B78E5EC027E3213A04A24740FE27A75EB78E5EC09012A3C7EFA14740C862D26BB38E5EC08C731F7F69A14740F48B7889B18E5EC0E6D3A63D25A14740B4EAB54AB08E5EC0B514F29E03A14740671C592DB08E5EC0F02A7E04FEA047403EB7CB0BB08E5EC0F6FF5398F7A047401C115FAFB08E5EC0D4C9A6CAF7A047402AA1D2A1D38E5EC00ADAA733F7A0474045CA28B3418F5EC07382BB44F5A04740E27936DC478F5EC0CF22902BF5A04740E2D3349A5C8F5EC09D4E75E8F4A04740F2C01C705D8F5EC09D4E75E8F4A04740A60D21205F8F5EC008F411E0F4A04740248B606F628F5EC0BB033CF9F4A047404826D3F1988F5EC02CE3E82FF4A04740FE42E09BA68F5EC0C69A78BAF3A0474095BE014BAE8F5EC0B2DEE998F3A04740D67A2557B18F5EC0B3838690F3A04740B248CE52B28F5EC0B3838690F3A0474008D153FEB58F5EC0B6282388F3A04740F08AA548BE8F5EC069C7F76EF3A0474048DB85CABF8F5EC069C7F76EF3A047401692FD7DC68F5EC05211315EF3A04740FE8D6D8AC78F5EC05211315EF3A04740D5EBB9DDCB8F5EC02E5B6A4DF3A0474042EF1197E38F5EC064DDB212F3A047401B10C189E88F5EC038824F0AF3A047405FB05696E88F5EC064DDB212F3A047409F6C7AA2EB8F5EC0D7D6EA01F3A047407FDC76DCF08F5EC0A67B87F9F2A04740E6022041F18F5EC0A67B87F9F2A047404EB4FDF0F38F5EC07A2024F1F2A04740CEF99716F58F5EC07A2024F1F2A047400D7F432BF78F5EC043C5C0E8F2A047403248BF7806905EC0240832C7F2A047402256DF6B08905EC0E6ACCEBEF2A04740F628F7730A905EC0A1516BB6F2A0474028D22B1213905EC091EF3F9DF2A0474021D2A2E716905EC04094DC94F2A04740354ABF081A905EC062D97B8CF2A047407DDB6C7022905EC0CB1BED6AF2A04740AE1584ED27905EC0DB14255AF2A04740136E24E82F905EC0A702FB40F2A04740F5B8CFE638905EC028A0CF27F2A0474037AC6BEA3C905EC0B2446C1FF2A047400F1C56CF49905EC0132B7AF5F1A04740E0C727B858905EC00D5627C3F1A0474012E6B0355B905EC07EFAC3BAF1A047401835FE7C5B905EC07EFAC3BAF1A047402DC4399160905EC0A5E9E238F0A047408C4258F965905EC0B0454641F0A04740CCDD6CA46C905EC02D85B71FF0A047408FA785AC6E905EC018295417F0A04740D3260C5872905EC0DE708D06F0A0474085A1C5C37B905EC0A5E9E238F0A0474013102FC37F905EC0C4FD0C52F0A04740BB9E3FE081905EC0CD59705AF0A047407969851A85905EC0B04153AEF0A04740D798DF6586905EC007BE9B73F0A047401DFCD71187905EC0BDA1A949F0A047405D0CB8718B905EC0AD246891EDA047403F28F8578F905EC0CA9E0220EEA04740FB6653EA92905EC03DFDD89DEEA04740F8D1A5069A905EC06ACEE3A1EFA047409F800F289B905EC0868F72C3EFA0474013EC9E909D905EC0DE708D06F0A04740D02AFA22A1905EC007BE9B73F0A0474041D96856B6905EC0251168E4F3A04740B080DFC2BA905EC0DCCEF59CF4A04740D9C45D83BE905EC02BEC4866F5A047401743A5A7C8905EC093A2287FF7A047404AD6F9D9C8905EC04CFC8B87F7A0474020DCBED4CF905EC0A14BE7120EA147402C75612CD3905EC041B1F9F719A14740293D33D8D4905EC0FD64DC3521A147409E5406EDD5905EC0568684ED27A147400B5A291BD6905EC072D7793C2DA1474060070002D6905EC03A03AF4335A14740BA1F3B5AD5905EC01ACB2EE23BA14740633F2E56D4905EC049C668CA4EA147401F9F9849D4905EC0F09DAE1056A147404F8AEBA9D5905EC08DECFB7266A14740900E6A8CD6905EC0BF4601BD70A14740BAC7B301D8905EC0618BCF177BA14740EA92AD5DDA905EC0F63D41D994A14740B1B00BE4D9905EC03EFE0D9D9EA147402125D55DD9905EC026DE04A8A9A14740D3E75A1FD6905EC07AD5CA9BC3A147408CC0D2A1D3905EC01381B85ED3A1474068AA92C7D3905EC0367D38B9DFA147407B27A71FD4905EC091DBD656ECA147404DE39F34D4905EC0653D2C45F2A14740469452EDD3905EC06A173EA9F6A147406138368FC3905EC0FA43BFA1F0A14740F98658DFC0905EC0B3E794F1EFA14740107E4278B4905EC094823CC8EBA1474082F8B985AE905EC08B9677F2E9A14740D9570BD7A3905EC079AA554FE6A14740F477B2F4A1905EC0DA74F2AFE5A147408A3BA0F99C905EC0DA577464E5A14740E5AC8FDC9A905EC000D0E642E5A147409F2D093197905EC0A57D2D08E5A1474035861BEF8E905EC0E685209BE4A147408052787C7B905EC07A2813B01DA24740E7B4910F7A905EC0B21BE92D1EA247405830BF7971905EC04190F7031EA24740B74E319067905EC07A2813B01DA24740643B00C45D905EC0861FA43A1DA24740C52E730B5D905EC0861FA43A1DA247406212433F53905EC044464E081DA247406B2AA1B94E905EC094C096CD1CA24740D29268E047905EC06CA116821CA247408B122CD846905EC06CA116821CA2474073938EC536905EC0FD6AEDD11BA247408A20537424905EC0D03C38001BA247404753BE081A905EC05B37C58A1AA2474067AF5E7F12905EC0D064E3361AA247404EA094EA02905EC0746C1E8F19A2474081C3159F02905EC0B504B3F336A247408E7DC75702905EC02962579753A24740B5E6965302905EC0EFDED41055A2474018DA099B01905EC05FC0B88C9BA24740D3C9A01001905EC0176350C3B7A24740463A28B000905EC08E2F1936CAA247407EACF6AB00905EC0C8A86B96CBA24740FC4A455C00905EC093BEE773EEA2474022BD43BDE08F5EC07FA9AC1BEFA247401EB59599D28F5EC07AE79C45EFA24740D0E6387CD28F5EC00883149CFAA247408218DC5ED28F5EC08962A80018A34740D6C5B245D28F5EC0C48118963FA3474092251D39D28F5EC0B827C4EC65A34740F9DBF21FD28F5EC0C98E93FC88A34740729BC706D28F5EC0C1078BADA0A34740B23F9FEDD18F5EC0C5A26149B9A34740706D124BCA8F5EC0C5A26149B9A34740AA1C07D2C58F5EC0C5A26149B9A34740B18C637AC28F5EC08B6BC551B9A34740517E1890BD8F5EC04F34295AB9A347406FF7FC62B68F5EC00FFD8C62B9A34740AD3FD6FB8D8F5EC036C537C7B9A3474041F2A6B0528F5EC0ED669A66BAA3474032E565D6528F5EC0BEE0CFBD87A34740,0.08,47.26549069,33,6.58,-122.2442594,0.25,222543.79,0.06,1629.12,2.08,29.18,2
0106000020E610000001000000010300000001000000D5000000C571EE8AE0935EC03B7A175FB4A34740C3483106D6935EC00E9A752497A34740E9EA5B88D5935EC0971B15EE95A3474018DBA61FD4935EC02084E27492A34740795E46E9D2935EC0E1C7D23593A347400D9B417DCB935EC02C0AD65A98A34740F16431C9C8935EC0AE48187C9AA3474062112997C6935EC025E52E849CA3474037CED708C4935EC0341F46239FA34740073A56A4C2935EC0D46C09F9A0A34740FBF02DC6C0935EC0386EBA26A4A34740DAF60416C0935EC07C331CF4A5A3474099728633BF935EC0DE1C6A19A9A34740636F5E83BE935EC02733E2EEACA34740B7E5BC72BD935EC085FCD6A6B1A347401F287D01BD935EC055262A70B2A3474098777E6ABC935EC09F4E9BE5B2A347400FC77FD3BB935EC053BFF017B3A34740C2884F38BB935EC07ACF1A31B3A34740D775C038B8935EC0395FC495B3A34740D5B7DEFAB0935EC0773952B7B3A34740C2A7E733A0935EC0395FC495B3A347408FC18C0A9C935EC0395FC495B3A347401DBEAB2688935EC0B9343574B3A347402C952A6684935EC0B9343574B3A34740004EF6B86F935EC036AAA852B3A34740BD0B969867935EC09F2F464AB3A34740680803CE52935EC07ACF1A31B3A347404C793E8F51935EC036AAA852B3A34740967792B245935EC0E4740C5BB3A3474012E460A241935EC09F2F464AB3A3474085424AB038935EC0B804B728B3A347402EB155D80C935EC07ACF1A31B3A34740C18F1B800D935EC081BED6AA5DA347402E953EAE0D935EC071688EAF3DA34740ABA360DC0D935EC0EB2339DE1DA347407F5F59F10D935EC082D8E46E10A3474048401A170E935EC0FF177F83F6A24740D37C03560E935EC0F214022EC8A24740D37C03560E935EC097A1DC4FC6A24740061058880E935EC0E915E1BDA3A24740FA55A6CF0E935EC0CCD90E828EA247403860D89B18935EC0DAD9D5928EA2474027A69DB81C935EC0DAD9D5928EA247400B0D60E124935EC004B1A9108FA24740212CC87729935EC07AD7295C8FA24740C69EC16A2C935EC0A6D8D4298FA2474085F933272F935EC0ED01C8BC8EA247405C7397A432935EC0F6ABC88E8DA24740AC5813B534935EC096CEBB218DA24740B4F6241939935EC032EEE7A38CA2474088F63B8045935EC0D14077C58CA247402F4D1E4949935EC0973FB0B48CA24740A3B2FF1D51935EC04614BE8A8CA247404C21B73654935EC0251813BD8CA24740420E51F355935EC0B01F84328DA24740DD5283D558935EC0AED947718EA247401A83BC395C935EC0D294C21891A24740C131265B5D935EC02E8388C091A2474072B785915E935EC07AFFCC1C92A24740C40CD51F61935EC0A901060C92A24740D6C0616F62935EC0E436F99E91A247408D950EED63935EC0F14BDEC490A24740F98BC04B70935EC0ABFF0F9887A24740335616A06D935EC003AD587380A2474086099B1A68935EC08E5840C571A24740E83D76C762935EC03E405F9D63A247408688DF675C935EC071BB3C2652A247402BD21BD654935EC0782908793DA24740F4DC1AC231935EC0C57F3922DFA14740ECC6280131935EC06234056EDDA14740A746ECF82F935EC0A334A709DBA1474025E53AA92F935EC0DE8E2827DAA14740AEB648A12C935EC0CF4A48BBD1A147403119B04D2A935EC0F13FAC70CBA14740B07F59D427935EC011D12BD2C4A14740B563CBD424935EC08D972FBABCA14740B7895B971A935EC0A606A587A1A14740151320CA17935EC0E4E3FB389AA1474015FC890112935EC09DD8AB048BA1474071A5A7380E935EC09C91EDE87FA147404DA97EF8F9925EC01449983446A14740044B7E83F6925EC0A8219F573CA1474004BD1C76DF925EC074A7C632FDA0474041F3036EDD925EC018910DA5F6A047409F436D1ADB925EC0AA71732CEFA04740F47C2EA9DA925EC02D01DC6FEDA047408AE2E6C1DD925EC02D01DC6FEDA04740907A4A92E7925EC0D96AA180EDA04740CBE72057EA925EC09081CB99EDA0474029177BA2EB925EC0908B93AAEDA04740EE7E1CE4F5925EC0CCD8D906EEA0474044B22FDFFA925EC074A8CA30EEA047405D647AE40F935EC0709ABAF1EEA047407DB25FE811935EC05A538102EFA04740E67F54C213935EC00100E60AEFA04740B8AB205514935EC00100E60AEFA0474012A8448314935EC00100E60AEFA0474021FAD0E121935EC048151024EFA04740C93425AB22935EC048151024EFA047400311199128935EC0A97A3B3DEFA047401748CD4C30935EC0C08F6556EFA0474041DFDA2E34935EC02EF82A67EFA04740E0558DD13A935EC0CEB0F177EFA047407C7EA8893E935EC09EB9B988EFA04740166F1E1840935EC0E6151D91EFA047400D3C5FD042935EC026728099EFA047407DE8CD7344935EC026728099EFA047404B7E36C64E935EC0868F72C3EFA047403DA86DE34F935EC0868F72C3EFA0474042F7BA2A50935EC0868F72C3EFA04740C68129FF5A935EC07F5001E5EFA04740356787FF74935EC01AC8BC5AEEA047406FB9FCF675935EC0331B5852EEA04740E5D0CF0B77935EC01AC8BC5AEEA04740FC5F0B207C935EC06481836BEEA04740E3729A1F7F935EC002DEE673EEA04740CCDEDDA980935EC0A33A4A7CEEA047406E6D659C86935EC01344128DEEA04740C26EF8D687935EC0A6A07595EEA04740EC95323B8B935EC03DFDD89DEEA0474015FBBF5C8B935EC03DFDD89DEEA0474072D2924F8F935EC05DB69FAEEEA04740B9147C9A93935EC0381F65BFEEA04740E8AB12A793935EC0381F65BFEEA047409B3172DD94935EC0381F65BFEEA04740DDE89DB29A935EC07BE1F3E0EEA047409347C91EA1935EC00100E60AEFA04740B18A7F2DAF935EC02EF82A67EFA047401BE45EAFB0935EC06333024EEFA0474075343F31B2935EC0A97A3B3DEFA0474063750C17B9935EC07BE1F3E0EEA04740F3ABD0ECBA935EC07BE1F3E0EEA0474048A9214DBC935EC07BE1F3E0EEA0474013FAB5F0BC935EC07BE1F3E0EEA04740C06740D7BE935EC0DBB8AC1BEFA04740A40A732EC5935EC0ABAC64EDEFA04740AF8CF692C6935EC0ABAC64EDEFA047400AA039B4C8935EC0CE08C8F5EFA0474036DAC706D2935EC0CEB0F177EFA0474028942BA6D2935EC083548E6FEFA04740A6116BF5D5935EC0A97A3B3DEFA047409E8AEF59D7935EC0AA71732CEFA047400B70B983D8935EC0DBB8AC1BEFA047406DD249ECDA935EC05A538102EFA047403823DE8FDB935EC0E3F61DFAEEA04740697E046EDD935EC0709ABAF1EEA047404369F1C5DE935EC0709ABAF1EEA04740363A7458E1935EC0F43D57E9EEA04740A5C5D39AE6935EC0F98490D8EEA0474065CC8903E8935EC0F98490D8EEA04740B14E4FC6F8935EC05DB69FAEEEA047409219001B10945EC0F98490D8EEA04740C06AAD601B945EC0709ABAF1EEA04740BFB8BB2022945EC05A538102EFA04740CAA95CA626945EC00100E60AEFA0474062D76F9527945EC0735C4913EFA04740F8AB45CF2D945EC0DF9BC75EEFA04740029DE65432945EC026728099EFA0474018D91B7233945EC0A52A47AAEFA047405E20FDF334945EC053330FBBEFA04740B33DA75835945EC0868F72C3EFA04740AB951C5C3A945EC02D85B71FF0A0474063F005EE40945EC011DA8D9DF0A04740C11F603942945EC0779798A1F1A04740695AB40243945EC0969DB6B6F0A0474099B2590F5F945EC072C08962F2A04740B3022D4E7C945EC08082BD16F4A04740F5F191239D945EC0B99A0E0EF6A0474029743EE8D9945EC017B129E8F6A047407296CE2EDF945EC027B5F1F8F6A0474051DA8C12F4945EC0B637D34CF7A047404E214FFC18955EC02A7043C2F7A04740BD1BCC5F21955EC04ECD6EDBF7A047403F0E608E1E955EC04090DC6800A147405AF661821A955EC02C360C630BA1474034CEFAEB15955EC0D663C51517A14740D6BFAF0111955EC032A7D7FA22A14740B956F25A09955EC05B51936934A147406B55E84A04955EC0C0C2FB523FA147409466B91803955EC0578F84D041A14740BBD536A8FD945EC0340E5E2F4DA14740755BA833F7945EC0303CEDF659A1474007EC5F1BF1945EC0DF70F06E65A14740D28AC2B7B0945EC0B9E1EC65DBA1474014C07C7DAD945EC0D665E04BE1A14740E8497EFCA5945EC0F0F5160FEFA147405F2EA41EA2945EC0F5FE0623F6A14740B99B5127A0945EC05B201BF0F9A14740D02F0E9D9E945EC0FD159597FCA14740910C46787B945EC01568882D3DA247408190E77C78945EC0CA405ED042A24740AADD287975945EC07B711B3048A24740B63C261763945EC05E75940D6BA247409051E50B5A945EC07060D2C77CA247406382A9D557945EC0491F744D81A24740A58074CE4F945EC0E92CDCF291A247400D7A1ED445945EC021E36569A7A24740D644766341945EC0EED826C0B0A247409150240340945EC0CB4CAED4B3A24740A9CDC1853C945EC038158D40BCA247407798A23F34945EC033FC0C1CD0A24740024AE05D2E945EC0F6B0410DDFA2474082D5DA1F28945EC0E0491D91EFA247408018AF3E1E945EC0D34045520BA347407F1DA7751B945EC073986B8313A347404E0A4DED0C945EC0FAE9DB6B41A34740BB1EE1EA00945EC0D100235168A34740EA40186CEA935EC0545A10FFB0A347405EED0F3AE8935EC0999273F1B7A347400A609257E7935EC0754A7CBABAA34740E811AD53E5935EC0EACA7B0DC1A34740C571EE8AE0935EC03B7A175FB4A34740,0.15,47.26631991,52,6.12,-122.309901,0.37,285974.27,0.27,1887.77,1.64,27.13,3
